GeneID	GeneName	Chromosome	Start	End	Strand	Biotype
ENSG00000270914	RP5-1077B9.5	1	12017216	12017308	-	processed_pseudogene
ENSG00000116691	MIIP	1	12019466	12032045	+	protein_coding
ENSG00000202461	Y_RNA	1	12024012	12024124	-	misc_RNA
ENSG00000276869	MIR6729	1	12029158	12029222	+	miRNA
ENSG00000243539	RN7SL649P	1	12036740	12037014	-	misc_RNA
ENSG00000120949	TNFRSF8	1	12063377	12144207	+	protein_coding
ENSG00000281342	Metazoa_SRP	1	12065002	12065246	-	misc_RNA
ENSG00000201135	RNU6-777P	1	12077881	12077984	-	snRNA
ENSG00000227875	RPL23AP89	1	12080293	12080547	-	processed_pseudogene
ENSG00000275459	MIR7846	1	12166943	12167038	+	miRNA
ENSG00000028137	TNFRSF1B	1	12167003	12209228	+	protein_coding
ENSG00000263676	MIR4632	1	12191713	12191773	+	miRNA
ENSG00000225196	RP5-1118D24.2	1	12220794	12221109	-	processed_pseudogene
ENSG00000252969	SNORA70	1	12221148	12221271	-	snoRNA
ENSG00000048707	VPS13D	1	12230067	12512047	+	protein_coding
ENSG00000280999	AC243836.1	1	12481829	12481928	+	miRNA
ENSG00000239149	SNORA59A	1	12507246	12507397	+	snoRNA
ENSG00000229484	RP5-888M10.2	1	12527724	12528420	+	lincRNA
ENSG00000162496	DHRS3	1	12567910	12617731	-	protein_coding
ENSG00000221340	RNU6ATAC18P	1	12569972	12570072	-	snRNA
ENSG00000276830	MIR6730	1	12578957	12579023	-	miRNA
ENSG00000272482	RP11-474O21.5	1	12618900	12619244	-	lincRNA
ENSG00000204518	AADACL4	1	12644547	12667086	+	protein_coding
ENSG00000226166	RP11-474O21.2	1	12692909	12693020	+	processed_pseudogene
ENSG00000188984	AADACL3	1	12716115	12728759	+	protein_coding
ENSG00000157330	C1orf158	1	12746215	12763699	+	protein_coding
ENSG00000116726	PRAMEF12	1	12774841	12777906	+	protein_coding
ENSG00000116721	PRAMEF1	1	12791397	12796628	+	protein_coding
ENSG00000228338	RP5-845O24.8	1	12822686	12823159	-	lincRNA
ENSG00000239810	PRAMEF11	1	12824605	12831410	-	protein_coding
ENSG00000231103	PRAMEF30P	1	12838125	12841357	-	unprocessed_pseudogene
ENSG00000179172	HNRNPCL1	1	12847377	12947578	-	protein_coding
ENSG00000120952	PRAMEF2	1	12857086	12861909	+	protein_coding
ENSG00000243073	PRAMEF4	1	12879224	12886201	-	protein_coding
ENSG00000187545	PRAMEF10	1	12892896	12898270	-	protein_coding
ENSG00000204510	PRAMEF7	1	12916610	12920482	+	protein_coding
ENSG00000207434	RNU6-1072P	1	12922554	12922660	+	snRNA
ENSG00000234064	PRAMEF29P	1	12926162	12928253	+	unprocessed_pseudogene
ENSG00000232423	PRAMEF6	1	12938472	13056491	-	protein_coding
ENSG00000274178	PRAMEF28	1	13029339	13032130	+	unprocessed_pseudogene
ENSG00000274764	PRAMEF27	1	13049476	13056491	-	protein_coding
ENSG00000280267	PRAMEF26	1	13049476	13158092	-	protein_coding
ENSG00000229571	PRAMEF25	1	13060853	13077884	+	protein_coding
ENSG00000277058	HNRNPCL3	1	13060869	13062229	+	protein_coding
ENSG00000277862	PRAMEF34P	1	13095179	13097971	-	unprocessed_pseudogene
ENSG00000236179	PRAMEF35P	1	13104403	13105689	-	unprocessed_pseudogene
ENSG00000275774	HNRNPCL2	1	13115496	13116854	-	protein_coding
ENSG00000229978	PRAMEF36P	1	13128818	13131615	+	transcribed_unprocessed_pseudogene
ENSG00000233336	RP13-221M14.2	1	13146981	13147460	-	lincRNA
ENSG00000179412	HNRNPCL4	1	13164586	13165467	-	protein_coding
ENSG00000204505	PRAMEF9	1	13172455	13179464	+	protein_coding
ENSG00000279169	PRAMEF13	1	13196823	13199589	-	unprocessed_pseudogene
ENSG00000279804	PRAMEF18	1	13222695	13226133	-	protein_coding
ENSG00000250894	PRAMEF31P	1	13245863	13248652	+	unprocessed_pseudogene
ENSG00000270601	PRAMEF5	1	13254212	13263314	+	protein_coding
ENSG00000231219	PRAMEF32P	1	13273539	13275627	-	unprocessed_pseudogene
ENSG00000207511	RNU6-771P	1	13279125	13279231	-	snRNA
ENSG00000182330	PRAMEF8	1	13281035	13285174	-	protein_coding
ENSG00000204501	PRAMEF15	1	13303509	13322598	+	protein_coding
ENSG00000237700	PRAMEF33P	1	13305955	13308887	+	unitary_pseudogene
ENSG00000228229	RP11-219C24.10	1	13324039	13324518	+	lincRNA
ENSG00000204481	PRAMEF14	1	13342034	13347134	-	protein_coding
ENSG00000204480	PRAMEF19	1	13369067	13371693	-	protein_coding
ENSG00000204479	PRAMEF17	1	13389632	13392629	+	protein_coding
ENSG00000204478	PRAMEF20	1	13410450	13421328	+	protein_coding
ENSG00000162494	LRRC38	1	13474977	13514048	-	protein_coding
ENSG00000259961	RP4-597A16.2	1	13513220	13516270	+	antisense
ENSG00000215909	BRWD1P1	1	13555001	13555694	+	processed_pseudogene
ENSG00000162493	PDPN	1	13583465	13617957	+	protein_coding
ENSG00000222952	RNA5SP41	1	13623184	13623284	-	rRNA
ENSG00000266358	AL359771.1	1	13623902	13624002	-	miRNA
ENSG00000237445	CTA-520D8.2	1	13657311	13659910	-	lincRNA
ENSG00000253085	SCARNA11	1	13696070	13696199	-	scaRNA
ENSG00000116731	PRDM2	1	13700198	13825079	+	protein_coding
ENSG00000252151	RNU6-1265P	1	14124233	14124335	-	snRNA
ENSG00000231606	RP11-344F13.1	1	14221891	14223118	-	lincRNA
ENSG00000234593	RP4-704D23.1	1	14348955	14391575	-	lincRNA
ENSG00000189337	KAZN	1	14598704	15118043	+	protein_coding
ENSG00000280763	AL034395.1	1	14607334	14607436	-	miRNA
ENSG00000235829	TBCAP2	1	14692129	14692613	-	processed_pseudogene
ENSG00000175147	TMEM51-AS1	1	15111815	15152464	-	antisense
ENSG00000171729	TMEM51	1	15152532	15220480	+	protein_coding
ENSG00000204464	C1orf195	1	15164344	15171317	-	lincRNA
ENSG00000215720	RP1-21O18.3	1	15191828	15192845	-	processed_pseudogene
ENSG00000278480	RP5-903E17.2	1	15226373	15227549	+	processed_pseudogene
ENSG00000142621	FHAD1	1	15247272	15400283	+	protein_coding
ENSG00000233485	RP3-467K16.2	1	15326680	15343876	-	antisense
ENSG00000236045	RP3-467K16.7	1	15334166	15335464	-	antisense
ENSG00000228140	RP3-467K16.4	1	15402979	15409433	-	lincRNA
ENSG00000142634	EFHD2	1	15409895	15430343	+	protein_coding
ENSG00000162438	CTRC	1	15438439	15449242	+	protein_coding
ENSG00000142615	CELA2A	1	15456728	15472091	+	protein_coding
ENSG00000215704	CELA2B	1	15465909	15491400	+	protein_coding
ENSG00000132906	CASP9	1	15490832	15526534	-	protein_coding
ENSG00000116138	DNAJC16	1	15526813	15592379	+	protein_coding
ENSG00000251866	SCARNA21	1	15542165	15542304	+	scaRNA
ENSG00000272510	RP4-680D5.8	1	15565611	15565956	-	antisense
ENSG00000116771	AGMAT	1	15572353	15585110	-	protein_coding
ENSG00000237301	RP4-680D5.2	1	15586136	15603626	-	antisense
ENSG00000235084	CHCHD2P6	1	15604597	15605043	+	processed_pseudogene
ENSG00000252417	RNU7-179P	1	15608078	15608145	-	snRNA
ENSG00000236500	RP4-680D5.4	1	15614643	15614867	-	processed_pseudogene
ENSG00000197312	DDI2	1	15617500	15669044	+	protein_coding
ENSG00000215695	RSC1A1	1	15659869	15661722	+	protein_coding
ENSG00000271742	RP4-680D5.9	1	15682873	15683128	-	lincRNA
ENSG00000116786	PLEKHM2	1	15684332	15734769	+	protein_coding
ENSG00000264048	AL121992.1	1	15684472	15684558	+	miRNA
ENSG00000237938	RP11-288I21.1	1	15720312	15736896	-	antisense
ENSG00000162461	SLC25A34	1	15736405	15741396	+	protein_coding
ENSG00000224459	RP11-169K16.4	1	15740051	15749896	-	antisense
ENSG00000162460	TMEM82	1	15742422	15747982	+	protein_coding
ENSG00000162458	FBLIM1	1	15756607	15786594	+	protein_coding
ENSG00000280788	Metazoa_SRP	1	15763490	15763757	+	misc_RNA
ENSG00000224321	RPL12P14	1	15792796	15793285	+	processed_pseudogene
ENSG00000233954	UQCRHL	1	15807169	15809348	-	protein_coding
ENSG00000178715	RP11-169K16.8	1	15828232	15828669	+	processed_pseudogene
ENSG00000179743	FLJ37453	1	15834474	15848147	-	antisense
ENSG00000065526	SPEN	1	15847864	15940460	+	protein_coding
ENSG00000270620	RP1-134O19.3	1	15917698	15917908	-	unprocessed_pseudogene
ENSG00000116809	ZBTB17	1	15941869	15976132	-	protein_coding
ENSG00000234607	RP11-5P18.1	1	15969632	15970194	+	processed_pseudogene
ENSG00000231353	RP11-5P18.3	1	15988182	15988441	+	unprocessed_pseudogene
ENSG00000275503	RP11-5P18.11	1	15989140	15989375	-	processed_pseudogene
ENSG00000224966	TBC1D3P6	1	15989871	15994751	+	unprocessed_pseudogene
ENSG00000183888	C1orf64	1	16004236	16008807	+	protein_coding
ENSG00000233078	RP11-5P18.5	1	16006160	16006671	-	antisense
ENSG00000173641	HSPB7	1	16014028	16019594	-	protein_coding
ENSG00000186510	CLCNKA	1	16018875	16034050	+	protein_coding
ENSG00000232456	RP11-5P18.10	1	16035178	16040029	-	unprocessed_pseudogene
ENSG00000184908	CLCNKB	1	16043736	16057308	+	protein_coding
ENSG00000185519	FAM131C	1	16057769	16073632	-	protein_coding
ENSG00000142627	EPHA2	1	16124337	16156087	-	protein_coding
ENSG00000227959	RP11-276H7.2	1	16155211	16157329	+	antisense
ENSG00000224621	RP11-276H7.3	1	16159266	16161883	+	antisense
ENSG00000234166	ARHGEF19-AS1	1	16197854	16198357	+	antisense
ENSG00000142632	ARHGEF19	1	16197854	16212609	-	protein_coding
ENSG00000237276	ANO7P1	1	16215909	16228027	-	transcribed_unprocessed_pseudogene
ENSG00000132881	RSG1	1	16231700	16237162	-	protein_coding
ENSG00000233929	MT1XP1	1	16241213	16241398	-	processed_pseudogene
ENSG00000037637	FBXO42	1	16246839	16352454	-	protein_coding
ENSG00000055070	SZRD1	1	16352575	16398145	+	protein_coding
ENSG00000226457	RP11-430L17.1	1	16369150	16369530	-	processed_pseudogene
ENSG00000187144	SPATA21	1	16387117	16437424	-	protein_coding
ENSG00000281598	AL358794.1	1	16408508	16408583	+	miRNA
ENSG00000157191	NECAP2	1	16440672	16460078	+	protein_coding
ENSG00000226029	RP4-798A10.2	1	16460948	16468481	+	lincRNA
ENSG00000080947	CROCCP3	1	16467436	16499257	-	transcribed_unprocessed_pseudogene
ENSG00000206652	RNU1-1	1	16514122	16514285	-	snRNA
ENSG00000261135	RP4-798A10.7	1	16514645	16515754	+	lincRNA
ENSG00000224174	RP4-798A10.4	1	16520694	16521796	+	lincRNA
ENSG00000233421	RP5-875O13.1	1	16533886	16536172	-	lincRNA
ENSG00000277344	RNU1-6P	1	16534081	16534224	-	snRNA
ENSG00000268991	FAM231C	1	16539066	16539575	+	protein_coding
ENSG00000225710	RP5-875O13.6	1	16548651	16552531	-	unprocessed_pseudogene
ENSG00000266584	AL355149.1	1	16548914	16548987	+	miRNA
ENSG00000219481	NBPF1	1	16562319	16613562	-	protein_coding
ENSG00000271732	RP5-1182A14.5	1	16617391	16617729	+	lincRNA
ENSG00000215908	CROCCP2	1	16618969	16644683	-	transcribed_unprocessed_pseudogene
ENSG00000186301	MST1P2	1	16645622	16650289	+	unprocessed_pseudogene
ENSG00000282143	RP1-163M9.8	1	16656879	16667524	+	lincRNA
ENSG00000207513	RNU1-3	1	16666785	16666948	-	snRNA
ENSG00000237847	FAM231A	1	16673003	16673512	+	protein_coding
ENSG00000280114	RP5-875O13.7	1	16681097	16688749	-	unprocessed_pseudogene
ENSG00000264742	AL021920.1	1	16681255	16681328	+	miRNA
ENSG00000236698	EIF1AXP1	1	16685621	16686055	-	processed_pseudogene
ENSG00000268869	ESPNP	1	16687339	16720157	-	transcribed_unprocessed_pseudogene
ENSG00000279151	RP1-163M9.7	1	16701546	16705594	+	lincRNA
ENSG00000279132	FAM231C	1	16733951	16734461	-	protein_coding
ENSG00000282740	RP5-1182A14.7	1	16739938	16750589	-	lincRNA
ENSG00000058453	CROCC	1	16740273	16972979	+	protein_coding
ENSG00000227684	CROCCP4	1	16740280	16750968	+	transcribed_unprocessed_pseudogene
ENSG00000207389	RNU1-4	1	16740516	16740679	+	snRNA
ENSG00000186715	MST1L	1	16754910	16770237	-	transcribed_unprocessed_pseudogene
ENSG00000223643	RP11-108M9.1	1	16851257	16853129	-	lincRNA
ENSG00000230239	RP11-108M9.2	1	16855407	16859284	+	lincRNA
ENSG00000263811	MIR3675	1	16858949	16859021	-	miRNA
ENSG00000228549	RP11-108M9.3	1	16870945	16874092	+	lincRNA
ENSG00000277234	RNU1-5P	1	16873708	16873851	+	snRNA
ENSG00000238142	RP11-108M9.4	1	16888538	16889649	-	lincRNA
ENSG00000235241	RP11-108M9.5	1	16889095	16889602	+	processed_pseudogene
ENSG00000207005	RNU1-2	1	16895980	16896143	+	snRNA
ENSG00000272426	RP11-108M9.6	1	16904339	16904776	-	lincRNA
ENSG00000117122	MFAP2	1	16974502	16980835	-	protein_coding
ENSG00000226526	RP1-37C10.3	1	16978926	17005091	+	antisense
ENSG00000159363	ATP13A2	1	16985958	17011928	-	protein_coding
ENSG00000117118	SDHB	1	17018722	17054170	-	protein_coding
ENSG00000117115	PADI2	1	17066761	17119435	-	protein_coding
ENSG00000281330	Y_RNA	1	17158197	17158284	+	misc_RNA
ENSG00000204362	RP11-380J14.1	1	17189783	17197617	+	lincRNA
ENSG00000282843	RP11-380J14.4	1	17193232	17201733	-	lincRNA
ENSG00000142623	PADI1	1	17205126	17246005	+	protein_coding
ENSG00000142619	PADI3	1	17249098	17284233	+	protein_coding
ENSG00000266634	MIR3972	1	17277889	17277975	+	miRNA
ENSG00000159339	PADI4	1	17308195	17364004	+	protein_coding
ENSG00000280226	AC004824.2	1	17329012	17331796	-	protein_coding
ENSG00000276747	PADI6	1	17372196	17401699	+	protein_coding
ENSG00000227751	RP1-20B21.4	1	17406760	17407382	+	antisense
ENSG00000179051	RCC2	1	17406760	17439724	-	protein_coding
ENSG00000266727	AC004824.1	1	17413631	17413694	-	miRNA
ENSG00000074964	ARHGEF10L	1	17539835	17697874	+	protein_coding
ENSG00000236648	RP11-473A10.2	1	17717687	17749978	+	lincRNA
ENSG00000278471	AL136529.1	1	17747169	17747222	+	miRNA
ENSG00000117148	ACTL8	1	17755313	17827063	+	protein_coding
ENSG00000261781	RP11-174G17.2	1	18065657	18074412	+	lincRNA
ENSG00000117154	IGSF21	1	18107746	18378483	+	protein_coding
ENSG00000280222	RP11-174G17.3	1	18109389	18115861	+	TEC
ENSG00000230035	RP11-174G17	1	18166929	18179346	-	antisense
ENSG00000225387	RP11-422P22.1	1	18385829	18388514	+	lincRNA
ENSG00000179023	KLHDC7A	1	18480982	18486126	+	protein_coding
ENSG00000235282	DYNLL1P3	1	18513118	18513383	+	processed_pseudogene
ENSG00000225478	RP1-8B22.2	1	18595414	18595636	+	processed_pseudogene
ENSG00000009709	PAX7	1	18631006	18748866	+	protein_coding
ENSG00000179002	TAS1R2	1	18839599	18859682	-	protein_coding
ENSG00000255275	RP13-279N23.2	1	18849273	18921121	-	protein_coding
ENSG00000159423	ALDH4A1	1	18871430	18902781	-	protein_coding
ENSG00000265606	MIR4695	1	18883202	18883275	-	miRNA
ENSG00000221662	MIR1290	1	18897071	18897148	-	miRNA
ENSG00000169991	IFFO2	1	18904281	18956686	-	protein_coding
ENSG00000272084	RP5-1126H10.2	1	19072110	19075511	-	3prime_overlapping_ncrna
ENSG00000127481	UBR4	1	19074506	19210276	-	protein_coding
ENSG00000230424	RP1-43E13.2	1	19210501	19240704	+	antisense
ENSG00000127463	EMC1	1	19215664	19251552	-	protein_coding
ENSG00000053372	MRTO4	1	19251539	19260128	+	protein_coding
ENSG00000211454	AKR7L	1	19265982	19274194	-	polymorphic_pseudogene
ENSG00000162482	AKR7A3	1	19282558	19289250	-	protein_coding
ENSG00000270728	RP4-657E11.10	1	19297080	19297903	+	processed_pseudogene
ENSG00000053371	AKR7A2	1	19303965	19312146	-	protein_coding
ENSG00000200403	RNU6-1099P	1	19305076	19305182	-	snRNA
ENSG00000040487	PQLC2	1	19312326	19329300	+	protein_coding
ENSG00000077549	CAPZB	1	19338776	19485539	-	protein_coding
ENSG00000240490	RN7SL277P	1	19424384	19424671	+	misc_RNA
ENSG00000201609	RNU4-28P	1	19510593	19510733	+	snRNA
ENSG00000235185	RP5-1056L3.1	1	19591802	19596832	-	antisense
ENSG00000173436	MINOS1	1	19596977	19629821	+	protein_coding
ENSG00000270136	MINOS1-NBL1	1	19596979	19658056	+	protein_coding
ENSG00000226396	RP5-1056L3.3	1	19608114	19608568	+	processed_pseudogene
ENSG00000158747	NBL1	1	19640554	19658456	+	protein_coding
ENSG00000158748	HTR6	1	19665287	19679562	+	protein_coding
ENSG00000162542	TMCO4	1	19682213	19799945	-	protein_coding
ENSG00000178828	RNF186	1	19814029	19815278	-	protein_coding
ENSG00000235434	RP11-91K11.2	1	19814367	19819502	+	antisense
ENSG00000169914	OTUD3	1	19882513	19912945	+	protein_coding
ENSG00000188784	PLA2G2E	1	19920009	19923617	-	protein_coding
ENSG00000242688	RN7SL304P	1	19970969	19971269	+	misc_RNA
ENSG00000188257	PLA2G2A	1	19975431	19980416	-	protein_coding
ENSG00000127472	PLA2G5	1	20028179	20091190	+	protein_coding
ENSG00000117215	PLA2G2D	1	20111939	20119566	-	protein_coding
ENSG00000158786	PLA2G2F	1	20139326	20150386	+	protein_coding
ENSG00000227066	RP3-340N1.2	1	20154338	20160568	+	lincRNA
ENSG00000187980	PLA2G2C	1	20161253	20177424	-	protein_coding
ENSG00000225986	UBXN10-AS1	1	20184242	20186486	-	antisense
ENSG00000162543	UBXN10	1	20186085	20196048	+	protein_coding
ENSG00000228105	RP3-340N1.6	1	20243095	20244655	+	lincRNA
ENSG00000158816	VWA5B1	1	20290919	20354894	+	protein_coding
ENSG00000226664	RP4-745E8.2	1	20294211	20323187	-	antisense
ENSG00000236963	LINC01141	1	20360579	20431234	-	lincRNA
ENSG00000226487	RP4-749H3.2	1	20412304	20413253	-	lincRNA
ENSG00000162545	CAMK2N1	1	20482391	20486220	-	protein_coding
ENSG00000090432	MUL1	1	20499448	20508161	-	protein_coding
ENSG00000215520	RPS4XP4	1	20525989	20526751	+	processed_pseudogene
ENSG00000183114	FAM43B	1	20552439	20555010	+	protein_coding
ENSG00000158825	CDA	1	20588948	20618908	+	protein_coding
ENSG00000158828	PINK1	1	20633455	20651511	+	protein_coding
ENSG00000273695	MIR6084	1	20633679	20633788	+	miRNA
ENSG00000117242	PINK1-AS	1	20642657	20652193	-	antisense
ENSG00000244038	DDOST	1	20651767	20661544	-	protein_coding
ENSG00000117245	KIF17	1	20664014	20718017	-	protein_coding
ENSG00000235432	RP5-930J4.5	1	20692734	20694013	-	unprocessed_pseudogene
ENSG00000189410	SH2D5	1	20719732	20732837	-	protein_coding
ENSG00000233069	RP5-930J4.2	1	20732880	20733952	+	antisense
ENSG00000127483	HP1BP3	1	20742661	20787323	-	protein_coding
ENSG00000075151	EIF4G3	1	20806292	21176888	-	protein_coding
ENSG00000251914	RNU7-200P	1	20841241	20841302	+	snRNA
ENSG00000221808	MIR1256	1	20988314	20988432	-	miRNA
ENSG00000233072	RPS15AP6	1	21003550	21003934	-	processed_pseudogene
ENSG00000236073	RP11-487E1.2	1	21073639	21073753	-	processed_pseudogene
ENSG00000235112	HSPE1P27	1	21161475	21162081	+	processed_pseudogene
ENSG00000117298	ECE1	1	21217247	21345504	-	protein_coding
ENSG00000236936	RP3-329E20.2	1	21266082	21267251	+	antisense
ENSG00000231105	RP5-1071N3.1	1	21293290	21299774	+	antisense
ENSG00000236216	PPP1R11P1	1	21397987	21398362	+	processed_pseudogene
ENSG00000228823	RP11-293F5.8	1	21411460	21413293	-	unprocessed_pseudogene
ENSG00000236009	RP11-293F5.1	1	21415898	21417492	+	lincRNA
ENSG00000227001	NBPF2P	1	21424625	21427967	-	unprocessed_pseudogene
ENSG00000187952	HS6ST1P1	1	21428303	21429536	+	processed_pseudogene
ENSG00000186543	CROCCP5	1	21434318	21437558	+	unprocessed_pseudogene
ENSG00000142794	NBPF3	1	21440128	21485005	+	protein_coding
ENSG00000176378	PFN1P10	1	21459756	21460082	-	processed_pseudogene
ENSG00000162551	ALPL	1	21509372	21578412	+	protein_coding
ENSG00000233431	RP11-63N8.3	1	21586472	21591187	+	antisense
ENSG00000221781	AL359815.1	1	21592411	21592548	-	miRNA
ENSG00000076864	RAP1GAP	1	21596215	21669363	-	protein_coding
ENSG00000090686	USP48	1	21678298	21783606	-	protein_coding
ENSG00000281866	U7	1	21741140	21741195	+	snRNA
ENSG00000231978	RP11-132G19.3	1	21768269	21768575	+	processed_pseudogene
ENSG00000187942	LDLRAD2	1	21812265	21825221	+	protein_coding
ENSG00000142798	HSPG2	1	21822245	21937297	-	protein_coding
ENSG00000232037	RP11-26H16.1	1	21908098	21908580	+	processed_pseudogene
ENSG00000219073	CELA3B	1	21977021	21998642	+	protein_coding
ENSG00000273610	RN7SL386P	1	21987481	21987777	+	misc_RNA
ENSG00000201919	RNU6-1022P	1	21987816	21987919	+	snRNA
ENSG00000142789	CELA3A	1	22001656	22012539	+	protein_coding
ENSG00000278124	RN7SL186P	1	22010650	22010946	+	misc_RNA
ENSG00000201273	RNU6-776P	1	22010985	22011088	+	snRNA
ENSG00000228397	RP1-224A6.3	1	22023990	22026048	-	lincRNA
ENSG00000218510	LINC00339	1	22024531	22031225	+	lincRNA
ENSG00000070831	CDC42	1	22052627	22092946	+	protein_coding
ENSG00000230068	CDC42-IT1	1	22059197	22064199	+	sense_intronic
ENSG00000271428	RP1-224A6.8	1	22068340	22068827	-	processed_pseudogene
ENSG00000271840	RP1-224A6.9	1	22100613	22101360	+	lincRNA
ENSG00000162552	WNT4	1	22117305	22143969	-	protein_coding
ENSG00000266564	MIR4418	1	22266239	22266300	+	miRNA
ENSG00000234397	RP11-415K20.1	1	22322840	22323331	-	processed_pseudogene
ENSG00000279625	RP11-415K20.2	1	22364630	22366482	-	TEC
ENSG00000184677	ZBTB40	1	22451851	22531157	+	protein_coding
ENSG00000237200	ZBTB40-IT1	1	22517474	22519708	+	sense_intronic
ENSG00000070886	EPHA8	1	22563564	22603594	+	protein_coding
ENSG00000276835	AL158086.1	1	22633308	22633416	-	miRNA
ENSG00000173372	C1QA	1	22636506	22639608	+	protein_coding
ENSG00000159189	C1QC	1	22643630	22648110	+	protein_coding
ENSG00000173369	C1QB	1	22652762	22661538	+	protein_coding
ENSG00000133216	EPHB2	1	22710839	22921500	+	protein_coding
ENSG00000265422	MIR4684	1	22719517	22719598	+	miRNA
ENSG00000216157	AL611946.1	1	22748817	22748911	-	miRNA
ENSG00000225952	RP11-69E9.1	1	22835713	22836849	-	antisense
ENSG00000264014	MIR4253	1	22863159	22863226	-	miRNA
ENSG00000215906	LACTBL1	1	22953043	22965338	-	protein_coding
ENSG00000227868	C1orf234	1	23010834	23015850	-	protein_coding
ENSG00000004487	KDM1A	1	23019448	23083689	+	protein_coding
ENSG00000240553	RP1-184J9.2	1	23020147	23088058	-	antisense
ENSG00000263793	MIR3115	1	23044305	23044372	+	miRNA
ENSG00000266802	MIR4419A	1	23057858	23057934	-	miRNA
ENSG00000169641	LUZP1	1	23084023	23177808	-	protein_coding
ENSG00000229010	RP5-979D14.1	1	23140325	23141142	+	processed_pseudogene
ENSG00000206935	RNU6-514P	1	23162704	23162810	+	snRNA
ENSG00000252578	RNU6-135P	1	23163953	23164053	+	snRNA
ENSG00000179546	HTR1D	1	23191895	23194729	-	protein_coding
ENSG00000215381	RP5-1057J7.1	1	23244765	23245224	+	processed_pseudogene
ENSG00000261326	LINC01355	1	23281309	23286752	-	lincRNA
ENSG00000125944	HNRNPR	1	23303771	23344336	-	protein_coding
ENSG00000125945	ZNF436	1	23359448	23369442	-	protein_coding
ENSG00000249087	ZNF436-AS1	1	23368997	23371839	+	antisense
ENSG00000201405	Y_RNA	1	23370254	23370346	+	misc_RNA
ENSG00000271420	RP5-1057J7.7	1	23378380	23379029	-	lincRNA
ENSG00000204219	TCEA3	1	23381061	23424740	-	protein_coding
ENSG00000232482	RP4-654C18.1	1	23410832	23412146	+	processed_pseudogene
ENSG00000088280	ASAP3	1	23428563	23484568	-	protein_coding
ENSG00000007968	E2F2	1	23506430	23531220	-	protein_coding
ENSG00000280791	Metazoa_SRP	1	23538035	23538313	+	misc_RNA
ENSG00000235052	RP1-150O5.3	1	23549139	23550915	-	lincRNA
ENSG00000117318	ID3	1	23557918	23559794	-	protein_coding
ENSG00000197880	MDS2	1	23581495	23640568	+	protein_coding
